gradyear,gender,age,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs,cluster,pca1,pca2
2008,F,16.909,30,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.921122679735783,0.03259667024499927
2008,F,16.7435,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5713433775409492,0.11275664730194401
2006,F,18.823,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.8795444906789756,-0.09196042773997701
2006,F,18.68,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.3899771115168968,0.5306419962185619
2009,F,16.271,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1.4923889744280687,-0.38699124992167394
2009,F,15.469,21,1,2,0,0,0,0,0,0,0,1,1,3,1,4,2,6,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,3,0.8337456596899443,-0.2735877577549832
2009,F,16.101,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1.3848834386309854,-2.911421789535698
2006,F,19.077,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,3,1.253771187175128,-0.37723914922485086
2008,F,17.251,30,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0.8004415025361057,-0.06212253739569782
2008,F,16.7435,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1.2510922393870392,0.06614636385335061
2006,F,18.68,57,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.43800429891224474,1.4849760388337259
2008,F,16.701,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.8235770459357666,0.21358906589645402
2007,F,17.681,59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0.9863934404499586,0.25059874561855705
2007,M,18.056,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.760663450191023,0.8278435602079546
2006,M,18.68,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,-2.124705603884423,0.40187940482285556
2009,M,16.526,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.323702978443948,-0.22609820169485126
2008,F,16.901,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.3652379380662838,-0.12108281896125135
2007,M,17.7,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.18989568888096,-0.2253295688381887
2007,F,17.344,24,0,4,0,0,2,0,0,1,1,1,0,1,0,0,0,5,3,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.058486283796982785,0.7705202993153721
2006,M,18.428,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,-2.098395454449909,-0.47835505323563227
2008,F,16.717,78,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1.279838554709653,-1.0252018206037519
2007,F,15.57,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.4798575065418096,0.030694969678077687
2007,F,17.311,85,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.4638335178517148,-0.3875783887046094
2008,F,16.7435,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0.3728351310248989,0.914408688765617
2006,F,18.029,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.7625952322845233,-0.6941830158680066
2008,F,16.353,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.48098509432277775,-0.42089702635712145
2009,F,15.474,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0.5967857302284234,1.6714836622763012
2008,F,16.293,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8261722540216336,-0.33582662917865513
2009,F,15.921,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,3,1.130799435130651,-0.7564544059709981
2008,F,16.747,31,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8194657633942855,0.34607124124720107
2009,F,16.914,35,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,3,1.5472723730327975,-1.123113427787325
2006,F,18.563,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1850813823025347,1.2824937911254428
2007,F,17.843,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,3,0.5148221273931823,0.6747097046757595
2007,F,18.489,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0.46370676690006113,0.30206070481865255
2008,U,16.7435,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.493722313692447,-0.5400194440605488
2009,F,15.37,14,1,1,1,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.5728313996519061,-1.428877145148011
2009,F,16.479,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,7,1,0,3,1,0,0,1,0,0,0,0,0,0,0,3,0.7538144562640744,0.06290777230581766
2009,M,16.101,17,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,2,1,2,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,-2.316121405231079,1.06024207687373
2007,M,17.572,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.6471182628427425,1.1399552211186268
2007,F,17.166,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.3854859872679257,-0.6638523886958017
2008,F,16.7435,6,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0.22755882334991853,-0.36428008359212904
2007,F,17.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,1.6127104313087182,-0.011235098119956564
2007,F,17.265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11274450469425039,-0.2573096548172817
2006,F,18.76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4275380782980536,0.47224316564507385
2006,F,18.494,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0.8697077540157274,-2.7590216686066134
2006,M,18.412,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.61736031910258,0.8208617860141869
2008,F,16.7435,49,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8688584221410769,-0.2856391808068345
2007,F,17.541,117,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1.6457536539630646,-0.6897623064287758
2009,F,15.406,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0429843729976636,-0.8188878383755469
2008,F,16.389,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.528983258775013,1.604297420578933
2007,M,17.7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.3789147086931655,-0.05623773493779378
2008,M,17.32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.79519367061481,2.1531577389705325
2007,F,17.982,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5750315368029529,0.7870512872640805
2008,M,16.7435,63,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.715401128284595,-1.0328953059792747
2006,F,19.135,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.37129761376116005,0.8858749918050448
2006,F,18.33,15,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.5896297275005515,-0.33284128584584327
2008,F,16.7435,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.3631586338892375,0.5443838614995199
2008,F,16.706,13,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.9847883912060993,-0.6739692061743064
2008,F,16.7435,57,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,0,2,1,1,0,0,0,2,0,1,2,3,1.217347714002266,-0.36730033774834325
2006,F,18.831,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0214037616229774,0.2371292833134689
2008,F,16.862,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.085035829963518,-0.17622949863384005
2008,M,16.7435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.571040244669027,0.6239147028560643
2008,M,16.7435,17,0,4,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-3.6083765669119168,-1.4296674152282427
2006,M,19.365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.4331428077366986,-1.4552525727462196
2006,F,18.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.15666309360905586,1.3431412217182215
2009,F,15.795,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.5761765106089936,-0.18480221495316534
2007,F,17.643,47,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,3,0.9188731431565554,0.06862792350890877
2006,F,19.28,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0.3333401607850525,1.3830930952305294
2006,M,18.68,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,-2.166420708878709,0.12072753575037909
2008,F,17.9,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,-0.23836803749151853,-0.3948474806619567
2006,U,18.418,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,-1.4253641179682137,0.23133875133135218
2009,M,15.91,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-3.044610905686259,-0.506072950093104
2006,F,19.239,25,0,0,1,0,0,0,0,0,0,1,0,3,1,0,3,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,3,0.5459521570053149,0.9339005397841069
2007,U,17.676,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3.4587232074373144,-2.0652960079187936
2006,F,18.256,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.7785708282702792,0.15081538374315084
2008,F,16.578,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0.878244311445793,-1.7453853079828812
2008,M,16.515,12,0,0,0,0,0,0,0,0,3,1,0,1,0,0,3,1,1,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,-2.402852352279349,0.4377397424536993
2008,M,17.248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2.6427236645610517,-0.4927993977804989
2006,M,18.839,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.6968022040483801,-0.593182537988837
2006,M,18.626,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,-2.7999395035523262,0.3936940161096859
2006,F,18.418,16,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3,0.4986419867348537,-0.739374724358906
2009,F,16.742,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0.8623214432644885,0.30249668431599214
2006,F,18.519,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9001570024525073,0.14513709538844588
2007,M,18.738,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.944049239464875,2.4719619897267227
2006,F,18.409,0,0,0,0,2,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.255402721074775,0.011810147998567805
2008,F,16.975,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1.3113563347360764,-2.224567769808243
2008,F,16.178,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.7827392865004993,0.45227183106021546
2007,M,17.812,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.8376901887702064,-0.3649956841541822
2007,F,17.7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.12804527251850836,4.353445169283734
2009,F,15.51,72,2,1,1,1,1,0,1,0,0,1,0,2,0,1,1,0,0,0,4,1,0,3,0,0,1,1,0,0,1,2,0,0,0,0,0,0,3,0.9512958024364995,-0.6195408135289627
2006,M,18.612,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.77987852325221,0.6975352308357391
2008,U,17.155,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.3896163249170148,-0.6512259628014686
2009,F,15.808,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,-0.4416893059437671,-0.2944411728399163
2006,F,18.423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4179317114704339,0.4586889140841985
2006,F,19.452,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09606881540360845,1.6109799173383612
2008,F,17.068,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1.1236164639290005,0.11403953640044015
2006,F,19.255,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.4579213207495191,-1.253364368697962
2007,F,17.843,63,1,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0.2912340878291504,-0.7280196891085766
2008,M,16.309,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.5064486216899935,0.6345555180130492
2009,F,16.044,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,3,1.777198970089719,-0.5279368461192961
2006,F,18.606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.07205507523063553,1.1002423983486793
2006,F,18.68,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.03251679386234925,1.1169806491574803
2009,M,15.507,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.2917564863256032,-0.18604784819886225
2008,F,16.578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.8890171366830276,1.3451050702638745
2007,F,17.993,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.11467368708618976,1.6663545668758286
2006,F,19.269,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1566802432626573,1.4049169507804138
2007,F,17.791,52,6,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,2,0,0,1,3,0,2,0,2,0,0,0,0,0,0,3,0.6334700662840278,-0.27595320416555896
2008,F,17.062,21,1,5,0,0,0,0,0,0,0,0,2,3,0,1,1,2,1,0,1,0,4,0,0,0,4,0,0,0,2,0,0,0,1,0,1,0,3,0.5351004196807213,0.10391611602231439
2007,F,18.155,25,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,2,0,1,2,1,0,2,0,1,1,0,0,0,0,0,0,3,1,3,0.570766803001516,0.3366905098782608
2008,F,16.189,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0.96320179386191,-0.6123444164377249
2007,F,17.689,163,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0.903172269459059,0.5609853477116316
2006,F,18.776,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.26442072241820835,-1.308155259290095
2006,F,18.68,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5250809764067912,0.330968525431633
2009,F,15.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6860395329472454,-0.1369424355082531
2007,F,17.678,91,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.41684085198212356,-0.4501477125427434
2009,F,16.181,143,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,3,1.5838401875727515,-0.8127253844439054
2007,F,17.533,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,3,0.5986898822961582,0.5365807145508746
2009,M,16.9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.788976741834582,2.3707952188363866
2008,F,16.457,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.6889481191775684,1.2020146518893091
2006,F,18.762,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.0098558439653225,0.794898289717047
2009,F,15.795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.1294756615826742,-0.6070613824313263
2009,F,16.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.277166868974178,-1.3179358753435058
2008,F,16.6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1.2923755098497451,-0.6218558773532576
2009,F,15.556,45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1,2,0,0,3,0,1,1,0,0,0,0,0,0,0,0,3,1.0933261933685827,-0.38941793802513386
2008,F,16.791,42,3,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.17005641707171001,-0.44818708687775266
2009,F,15.368,81,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.5799518360305154,-1.1349357190854403
2008,F,16.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.547590310839752,0.15791243402901706
2006,F,19.088,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3780577857302299,1.1022769335829539
2007,F,17.47,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,1.2585688798756614,1.0796895226722316
2007,U,17.7,11,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,-0.42569324711967316,-1.622590048204117
2009,U,15.795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.7858198272036796,-0.7194231972103411
2008,F,17.098,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0.6151672347683234,1.047677715938047
2007,F,17.982,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1.1515267113253338,-2.308577578312331
